doc_id	noun_phrase	root_text	pre_nom	post_nom	start_idx	end_idx	root_idx
published-S0028390818300613	evidence demonstrating firing frequency modulation	evidence	IN	VBG	454	458	454
published-S0028390818300613	frequency modulation	modulation	JJ	CC	457	458	458
published-S0028390818300613	induction within the DCN (Finlayson and Kaltenbach, 2009	induction	VBP	IN	461	470	461
published-S0028390818300613	the DCN (Finlayson and Kaltenbach, 2009	DCN	DT	-LRB-	463	470	464
published-S0028390818300613	(Finlayson and Kaltenbach, 2009	Finlayson	-LRB-	CC	465	470	466
published-S0028390818300613	Kaltenbach	Kaltenbach	CC	CD	468	468	468
published-S0028390818300613	Pilati et al., 2012)	al	NNP	NNP	472	478	474
published-S0028390818300613	the role of Kv3.1 K+ currents in DCN fusiform cell spike-timing	role	DT	IN	480	492	481
published-S0028390818300613	Kv3.1 K+ currents in DCN fusiform cell	currents	NN	IN	483	489	485
published-S0028390818300613	DCN fusiform cell	cell	NN	NN	487	489	489
published-S0028390818300613	this study	study	DT	PRP	497	498	498
published-S0028390818300613	we	we	NN	VBP	499	499	499
published-S0028390818300613	the effects of Kv3.1 K+ currents on the firing frequency and spike-timing of DCN fusiform cells	effects	DT	IN	501	518	502
published-S0028390818300613	Kv3.1 K+ currents on the firing frequency and spike-timing of DCN fusiform cells	currents	NN	IN	504	518	506
published-S0028390818300613	the firing frequency and spike-timing of DCN fusiform cells	frequency	NN	CC	508	518	510
published-S0028390818300613	spike-timing of DCN fusiform cells	timing	HYPH	IN	512	518	514
published-S0028390818300613	DCN fusiform cells	cells	NN	.	516	518	518
published-S0028390818300613	We	We	.	VBD	520	520	520
published-S0028390818300613	tetraethylammonium (TEA)	tetraethylammonium	VBD	-LRB-	522	525	522
published-S0028390818300613	TEA	TEA	-LRB-	-RRB-	524	524	524
published-S0028390818300613	a K+ channel blocker known to inhibit the Kv3 K+ currents at low concentrations (IC50 ∼0.3 mm)	blocker	NN	VBN	527	545	530
published-S0028390818300613	the Kv3 K+ currents	currents	NNP	IN	534	537	537
published-S0028390818300613	low concentrations (IC50 ∼0.3 mm)	concentrations	JJ	-LRB-	539	545	540
published-S0028390818300613	IC50 ∼0.3 mm)	IC50	-LRB-	:	542	545	542
published-S0028390818300613	mm	mm	:	-RRB-	544	544	544
published-S0028390818300613	., 1993	.	NNP	CD	550	552	550
published-S0028390818300613	al	al	NNP	NNP	556	556	556
published-S0028390818300613	., 1994	.	NNP	CD	557	559	557
published-S0028390818300613	Hernandez-Pineda et al	al	NNP	NNP	561	565	565
published-S0028390818300613	., 1999	.	NNP	CD	566	568	566
published-S0028390818300613	., 2010	.	NNP	CD	573	575	573
published-S0028390818300613	Kanemasa et al	al	NNP	NNP	577	579	579
published-S0028390818300613	., 1995	.	NNP	CD	580	582	580
published-S0028390818300613	a down-regulation of high voltage-activated (Kv3 type)	regulation	HYPH	IN	591	603	594
published-S0028390818300613	high voltage-activated (Kv3 type	type	NNP	-RRB-	596	602	602
published-S0028390818300613	K+ currents (Pilati et al	currents	NN	-LRB-	604	609	605
published-S0028390818300613	Pilati et al	al	NNP	NNP	607	609	609
published-S0028390818300613	the disruptive effects on spike timing	effects	JJ	IN	617	622	619
published-S0028390818300613	spike timing	timing	JJ	.	621	622	622
published-S0028390818300613	precision of DCN fusiform cells	precision	VBG	IN	625	629	625
published-S0028390818300613	DCN fusiform cells	cells	NN	VBD	627	629	629
published-S0028390818300613	an analysis of the coefficient of variation (Pilati et al., 2012), and	analysis	DT	IN	633	649	634
published-S0028390818300613	the coefficient of variation (Pilati et al	coefficient	DT	IN	636	643	637
published-S0028390818300613	variation	variation	IN	-LRB-	639	639	639
published-S0028390818300613	(Pilati et al	al	NNP	NNP	640	643	643
published-S0028390818300613	spike-time reliability	reliability	NN	VBD	650	653	653
published-S0028390818300613	the ability of the fusiform cell to fire consistently across repeated trials with the same current stimulus (Joris et al., 2006)	ability	DT	IN	658	682	659
published-S0028390818300613	the fusiform cell	cell	NN	TO	661	663	663
published-S0028390818300613	repeated trials	trials	VBN	IN	668	669	669
published-S0028390818300613	the same current stimulus (Joris et al., 2006)	stimulus	JJ	-LRB-	671	682	674
published-S0028390818300613	Joris et al	al	NNP	NNP	676	678	678
published-S0028390818300613	., 2006	.	NNP	CD	679	681	679
published-S0028390818300613	the exploration of the role of Kv3 K+ channels in neurophysiology	exploration	DT	IN	687	697	688
published-S0028390818300613	the role of Kv3 K+ channels in neurophysiology	role	DT	IN	690	697	691
published-S0028390818300613	Kv3	Kv3	IN	NNP	693	693	693
published-S0028390818300613	K+ channels in neurophysiology	channels	NNP	IN	694	697	695
published-S0028390818300613	neurophysiology	neurophysiology	IN	VBZ	697	697	697
published-S0028390818300613	the absence of pharmacological tools	absence	DT	IN	702	706	703
published-S0028390818300613	pharmacological tools	tools	JJ	.	705	706	706
published-S0028390818300613	the compound (5R)-5-ethyl-3-(6-((4-methyl-3-(methyloxy)phenyl)oxy)-3-pyridinyl)-2,4-imidazolidinedione, (AUT1)	compound	DT	-LRB-	710	725	711
published-S0028390818300613	5R)-5-ethyl-3-(6-((4-methyl-3-(methyloxy)phenyl)oxy)-3-pyridinyl)-2,4-imidazolidinedione	imidazolidinedione	HYPH	-LRB-	713	721	721
published-S0028390818300613	AUT1	AUT1	-LRB-	-RRB-	724	724	724
published-S0028390818300613	a selective Kv3.1/3.2 K+ channel modulator (Rosato-Siri et al., 2015) increasing the open probability of Kv3 K+ channels, and shifting the voltage-dependence of activation of Kv3.1/3.2 K+ currents to more negative potentials (Brown et al., 2016; Rosato-Siri et al., 2015; Taskin et al., 2015)	modulator	NN	-LRB-	731	795	736
published-S0028390818300613	Rosato-Siri et al	al	NNP	NNP	738	742	742
published-S0028390818300613	.	.	NNP	CD	743	743	743
published-S0028390818300613	the open probability of Kv3 K+ channels	probability	JJ	IN	748	754	750
published-S0028390818300613	Kv3 K+ channels	channels	NNP	CC	752	754	754
published-S0028390818300613	the voltage-dependence of activation of Kv3.1/3.2 K+ currents	dependence	HYPH	IN	758	767	761
published-S0028390818300613	activation of Kv3.1/3.2 K+ currents	activation	IN	IN	763	767	763
published-S0028390818300613	Kv3.1/3.2 K+ currents	currents	NN	IN	765	767	767
published-S0028390818300613	more negative potentials (Brown et al., 2016	potentials	JJ	-LRB-	769	778	771
published-S0028390818300613	Brown et al	al	NNP	NNP	773	775	775
published-S0028390818300613	Rosato-Siri et al	al	NNP	NNP	780	784	784
published-S0028390818300613	., 2015	.	NNP	CD	785	787	785
published-S0028390818300613	Taskin et al., 2015)	Taskin	:	NNP	789	795	789
published-S0028390818300613	et al	al	NNP	NNP	790	791	791
published-S0028390818300613	., 2015	.	NNP	CD	792	794	792
published-S0028390818300613	we	we	,	VBD	799	799	799
published-S0028390818300613	AUT1	AUT1	VBD	IN	801	801	801
published-S0028390818300613	the presence of a low concentration of TEA	presence	DT	IN	803	810	804
published-S0028390818300613	a low concentration of TEA	concentration	JJ	IN	806	810	808
published-S0028390818300613	TEA	TEA	IN	CC	810	810	810
published-S0028390818300613	acoustic over-exposure	exposure	HYPH	TO	814	817	817
published-S0028390818300613	positive modulation of Kv3.1 K+ currents	modulation	JJ	IN	822	827	823
published-S0028390818300613	Kv3.1 K+ currents	currents	NN	MD	825	827	827
published-S0028390818300613	impaired DCN fusiform cell firing precision and spike-time reliability	precision	VBG	CC	830	840	835
published-S0028390818300613	spike-time reliability	reliability	NN	.	837	840	840
published-S0028390818300613	Spike-timing depends upon various factors including the membrane time constant (Azouz and Gray, 2000), voltage-gated ion channels (Azouz and Gray, 2000; Fricker and Miles, 2000; Higgs and Spain, 2011; Jaeger and Bower, 1999), the coincident activation of pre-synaptic neurones (Diesmann et al., 1999; Gauck and Jaeger, 2003; Grande et al., 2004; Grothe and Sanes, 1994), and/or baseline spontaneous membrane voltage fluctuations (Dorval and White, 2005; Jaeger and Bower, 1999)	timing	HYPH	VBZ	842	947	844
published-S0028390818300613	various factors including the membrane time constant (Azouz and Gray, 2000)	factors	JJ	VBG	847	860	848
published-S0028390818300613	the membrane time constant (Azouz and Gray, 2000)	time	NN	JJ	850	860	852
published-S0028390818300613	(Azouz and Gray, 2000)	Azouz	-LRB-	CC	854	860	855
published-S0028390818300613	Gray	Gray	CC	CD	857	857	857
published-S0028390818300613	Azouz and Gray, 2000	Azouz	-LRB-	CC	868	872	868
published-S0028390818300613	Gray	Gray	CC	CD	870	870	870
published-S0028390818300613	the coincident activation of pre-synaptic neurones (Diesmann et al., 1999; Gauck and Jaeger, 2003; Grande et al., 2004; Grothe and Sanes, 1994), and/or baseline spontaneous membrane voltage fluctuations (Dorval and White, 2005; Jaeger and Bower, 1999)	activation	NN	IN	893	947	895
published-S0028390818300613	pre-synaptic neurones	neurones	JJ	-LRB-	897	900	900
published-S0028390818300613	Diesmann et al	al	NNP	NNP	902	904	904
published-S0028390818300613	Gauck and Jaeger, 2003	Gauck	:	CC	909	913	909
published-S0028390818300613	Jaeger, 2003	Jaeger	CC	CD	911	913	911
published-S0028390818300613	Grande et al., 2004; Grothe and Sanes, 1994), and/or baseline spontaneous membrane voltage fluctuations (Dorval and White, 2005; Jaeger and Bower, 1999)	Grande	:	NNP	915	947	915
published-S0028390818300613	et al	al	NNP	NNP	916	917	917
published-S0028390818300613	., 2004; Grothe and Sanes, 1994)	.	NNP	CD	918	927	918
published-S0028390818300613	Grothe and Sanes, 1994)	Grothe	:	CC	922	927	922
published-S0028390818300613	Sanes	Sanes	CC	CD	924	924	924
published-S0028390818300613	spontaneous membrane voltage fluctuations (Dorval and White, 2005	fluctuations	NN	-LRB-	931	940	934
published-S0028390818300613	Dorval and White, 2005	Dorval	-LRB-	CC	936	940	936
published-S0028390818300613	White	White	CC	CD	938	938	938
published-S0028390818300613	Jaeger and Bower, 1999)	Jaeger	:	CC	942	947	942
published-S0028390818300613	Bower	Bower	CC	CD	944	944	944
published-S0028390818300613	We	We	.	RB	949	949	949
published-S0028390818300613	modulation on spike-timing	modulation	IN	IN	953	957	953
published-S0028390818300613	spike-timing	timing	HYPH	VBD	955	957	957
published-S0028390818300613	baseline spontaneous membrane voltage fluctuations	fluctuations	NN	.	961	965	965
published-S0028390818300613	TEA (Erisir et al., 1999;	TEA	IN	-LRB-	968	976	968
published-S0028390818300613	Erisir et al	al	NNP	NNP	970	972	972
published-S0028390818300613	., 1999	.	NNP	CD	973	975	973
published-S0028390818300613	Wang et al	al	NNP	NNP	977	979	979
published-S0028390818300613	., 1998) and acoustic over-exposure (Pilati et al., 2012)	.	NNP	CD	980	996	980
published-S0028390818300613	acoustic over-exposure (Pilati et al	exposure	HYPH	-LRB-	985	992	988
published-S0028390818300613	(Pilati et al	al	NNP	NNP	989	992	992
published-S0028390818300613	., 2012)	.	NNP	CD	993	996	993
published-S0028390818300613	the amplitude of DCN fusiform cell action potential after-hyperpolarization	amplitude	DT	IN	998	1008	999
published-S0028390818300613	DCN fusiform cell action potential after-hyperpolarization	hyperpolarization	HYPH	PRP	1001	1008	1008
published-S0028390818300613	we	we	,	RB	1010	1010	1010
published-S0028390818300613	precision and spike-time reliability	precision	VBG	CC	1015	1020	1015
published-S0028390818300613	spike-time reliability	reliability	NN	VBD	1017	1020	1020
published-S0028390818300613	the action potential	potential	NN	IN	1024	1026	1026
published-S0028390818300613	hyperpolarization	hyperpolarization	IN	.	1028	1028	1028
published-S0028390818300613	Our study	study	PRP$	VBZ	1030	1031	1031
published-S0028390818300613	Kv3.1 K+ currents	currents	NN	VBP	1034	1036	1036
published-S0028390818300613	the spike-timing in DCN fusiform cells	timing	HYPH	IN	1038	1045	1041
published-S0028390818300613	DCN fusiform cells	cells	NN	IN	1043	1045	1045
published-S0028390818300613	an effect on the action potential	effect	DT	IN	1048	1053	1049
published-S0028390818300613	the action potential	potential	NN	IN	1051	1053	1053
published-S0028390818300613	spontaneous membrane voltage fluctuations	fluctuations	NN	.	1059	1062	1062
published-S0028390818300613	Our study	study	PRP$	RB	1064	1065	1065
published-S0028390818300613	Kv3.1 K+ currents	currents	NNP	VBP	1068	1070	1070
published-S0028390818300613	a potential target	target	JJ	TO	1073	1075	1075
published-S0028390818300613	action potential fidelity	fidelity	JJ	VBG	1078	1080	1080
published-S0028390818300613	acoustic trauma	trauma	JJ	.	1082	1083	1083
